"hr_id","animal_id","species","sex","year","month","season","n_pts","n_days"
"00964_MD15F0044_2017_07","MD15F0044","Mule Deer","F",2017,7,"Summer",104,30.5833333333333
"00965_MD15F0044_2018_02","MD15F0044","Mule Deer","F",2018,2,"Winter",110,27.6666666666667
"00966_MD15F0044_2018_07","MD15F0044","Mule Deer","F",2018,7,"Summer",104,30.25
"00967_MD15F0044_2019_02","MD15F0044","Mule Deer","F",2019,2,"Winter",668,27.9166666666667
"00968_MD15F0044_2019_07","MD15F0044","Mule Deer","F",2019,7,"Summer",740,30.9166666666667
"00969_MD15F0044_2020_02","MD15F0044","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"00970_MD15F0044_2020_07","MD15F0044","Mule Deer","F",2020,7,"Summer",686,30.9166666666667
"00971_MD15F0044_2021_02","MD15F0044","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"00972_MD15F0044_2021_07","MD15F0044","Mule Deer","F",2021,7,"Summer",744,30.9166666666667
"01102_MD15F0086_2016_02","MD15F0086","Mule Deer","F",2016,2,"Winter",98,28.7083333333333
"01103_MD15F0086_2016_07","MD15F0086","Mule Deer","F",2016,7,"Summer",96,29.7083333333333
"01104_MD15F0086_2017_02","MD15F0086","Mule Deer","F",2017,2,"Winter",108,27.625
"01105_MD15F0086_2017_07","MD15F0086","Mule Deer","F",2017,7,"Summer",92,30.0416666666667
"01106_MD15F0086_2018_02","MD15F0086","Mule Deer","F",2018,2,"Winter",644,27.9166666666667
"01107_MD15F0086_2018_07","MD15F0086","Mule Deer","F",2018,7,"Summer",738,30.9166666666667
"01108_MD15F0086_2019_02","MD15F0086","Mule Deer","F",2019,2,"Winter",672,27.9166666666667
"01109_MD15F0086_2019_07","MD15F0086","Mule Deer","F",2019,7,"Summer",740,30.9166666666667
"01110_MD15F0086_2020_02","MD15F0086","Mule Deer","F",2020,2,"Winter",652,28.9166666666667
"01111_MD15F0086_2020_07","MD15F0086","Mule Deer","F",2020,7,"Summer",690,30.9166666666667
"01112_MD15F0086_2021_02","MD15F0086","Mule Deer","F",2021,2,"Winter",668,27.9166666666667
"01113_MD15F0086_2021_07","MD15F0086","Mule Deer","F",2021,7,"Summer",740,30.9166666666667
"01166_MD15F0103_2016_02","MD15F0103","Mule Deer","F",2016,2,"Winter",98,26.5833333333333
"01167_MD15F0103_2016_07","MD15F0103","Mule Deer","F",2016,7,"Summer",108,30.25
"01168_MD15F0103_2017_02","MD15F0103","Mule Deer","F",2017,2,"Winter",106,27.0833333333333
"01169_MD15F0103_2017_07","MD15F0103","Mule Deer","F",2017,7,"Summer",118,30.5833333333333
"01170_MD15F0103_2018_02","MD15F0103","Mule Deer","F",2018,2,"Winter",108,27.125
"01171_MD15F0103_2018_07","MD15F0103","Mule Deer","F",2018,7,"Summer",112,30.7916666666667
"01172_MD15F0103_2019_02","MD15F0103","Mule Deer","F",2019,2,"Winter",644,27.9173611111111
"01173_MD15F0103_2019_07","MD15F0103","Mule Deer","F",2019,7,"Summer",736,30.9166666666667
"01174_MD15F0103_2020_02","MD15F0103","Mule Deer","F",2020,2,"Winter",692,28.9173611111111
"01175_MD15F0103_2020_07","MD15F0103","Mule Deer","F",2020,7,"Summer",692,30.9166666666667
"01176_MD15F0103_2021_02","MD15F0103","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01177_MD15F0103_2021_07","MD15F0103","Mule Deer","F",2021,7,"Summer",736,30.9166666666667
"01235_MD15F0117_2016_02","MD15F0117","Mule Deer","F",2016,2,"Winter",94,27.6666666666667
"01236_MD15F0117_2016_07","MD15F0117","Mule Deer","F",2016,7,"Summer",98,30.7916666666667
"01237_MD15F0117_2017_02","MD15F0117","Mule Deer","F",2017,2,"Winter",96,27.625
"01238_MD15F0117_2017_07","MD15F0117","Mule Deer","F",2017,7,"Summer",92,30.5833333333333
"01239_MD15F0117_2018_02","MD15F0117","Mule Deer","F",2018,2,"Winter",90,27.125
"01240_MD15F0117_2018_07","MD15F0117","Mule Deer","F",2018,7,"Summer",88,30.7916666666667
"01241_MD15F0117_2019_02","MD15F0117","Mule Deer","F",2019,2,"Winter",668,27.9166666666667
"01242_MD15F0117_2019_07","MD15F0117","Mule Deer","F",2019,7,"Summer",742,30.9166666666667
"01243_MD15F0117_2020_02","MD15F0117","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"01244_MD15F0117_2020_07","MD15F0117","Mule Deer","F",2020,7,"Summer",694,30.9166666666667
"01245_MD15F0117_2021_02","MD15F0117","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"01263_MD15F0125_2016_02","MD15F0125","Mule Deer","F",2016,2,"Winter",104,28.7083333333333
"01264_MD15F0125_2016_07","MD15F0125","Mule Deer","F",2016,7,"Summer",106,30.25
"01265_MD15F0125_2017_02","MD15F0125","Mule Deer","F",2017,2,"Winter",110,27.625
"01266_MD15F0125_2017_07","MD15F0125","Mule Deer","F",2017,7,"Summer",104,30.0416666666667
"01267_MD15F0125_2018_02","MD15F0125","Mule Deer","F",2018,2,"Winter",110,27.6666666666667
"01268_MD15F0125_2018_07","MD15F0125","Mule Deer","F",2018,7,"Summer",100,30.25
"01269_MD15F0125_2019_02","MD15F0125","Mule Deer","F",2019,2,"Winter",94,27.6666666666667
"01270_MD15F0125_2019_07","MD15F0125","Mule Deer","F",2019,7,"Summer",86,30.7916666666667
"01271_MD15F0125_2020_02","MD15F0125","Mule Deer","F",2020,2,"Winter",98,28.2083333333333
"01272_MD15F0125_2020_07","MD15F0125","Mule Deer","F",2020,7,"Summer",78,30.2083333333333
"01273_MD15F0125_2021_02","MD15F0125","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"01274_MD15F0125_2021_07","MD15F0125","Mule Deer","F",2021,7,"Summer",740,30.9166666666667
"01282_MD15F0128_2016_02","MD15F0128","Mule Deer","F",2016,2,"Winter",86,28.7083333333333
"01283_MD15F0128_2016_07","MD15F0128","Mule Deer","F",2016,7,"Summer",80,28.1666666666667
"01284_MD15F0128_2017_02","MD15F0128","Mule Deer","F",2017,2,"Winter",100,27.625
"01285_MD15F0128_2017_07","MD15F0128","Mule Deer","F",2017,7,"Summer",78,30.5833333333333
"01286_MD15F0128_2018_02","MD15F0128","Mule Deer","F",2018,2,"Winter",84,27.6666666666667
"01287_MD15F0128_2018_07","MD15F0128","Mule Deer","F",2018,7,"Summer",76,29.75
"01288_MD15F0128_2019_02","MD15F0128","Mule Deer","F",2019,2,"Winter",62,27.125
"01289_MD15F0128_2019_07","MD15F0128","Mule Deer","F",2019,7,"Summer",70,30.2916666666667
"01290_MD15F0128_2020_02","MD15F0128","Mule Deer","F",2020,2,"Winter",92,28.2083333333333
"01291_MD15F0128_2020_07","MD15F0128","Mule Deer","F",2020,7,"Summer",72,29.7083333333333
"01292_MD15F0128_2021_02","MD15F0128","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01293_MD15F0128_2021_07","MD15F0128","Mule Deer","F",2021,7,"Summer",742,30.9166666666667
"01341_MD15F0147_2016_02","MD15F0147","Mule Deer","F",2016,2,"Winter",110,28.7083333333333
"01342_MD15F0147_2016_07","MD15F0147","Mule Deer","F",2016,7,"Summer",114,30.2916666666667
"01343_MD15F0147_2017_02","MD15F0147","Mule Deer","F",2017,2,"Winter",94,27.625
"01344_MD15F0147_2017_07","MD15F0147","Mule Deer","F",2017,7,"Summer",108,30.5833333333333
"01345_MD15F0147_2018_02","MD15F0147","Mule Deer","F",2018,2,"Winter",108,27.6666666666667
"01346_MD15F0147_2018_07","MD15F0147","Mule Deer","F",2018,7,"Summer",728,30.9166666666667
"01347_MD15F0147_2019_02","MD15F0147","Mule Deer","F",2019,2,"Winter",664,27.9166666666667
"01348_MD15F0147_2019_07","MD15F0147","Mule Deer","F",2019,7,"Summer",742,30.9166666666667
"01349_MD15F0147_2020_02","MD15F0147","Mule Deer","F",2020,2,"Winter",426,28
"01373_MD15F0158_2016_02","MD15F0158","Mule Deer","F",2016,2,"Winter",104,28.1666666666667
"01374_MD15F0158_2016_07","MD15F0158","Mule Deer","F",2016,7,"Summer",96,30.25
"01375_MD15F0158_2017_02","MD15F0158","Mule Deer","F",2017,2,"Winter",92,27.0833333333333
"01376_MD15F0158_2017_07","MD15F0158","Mule Deer","F",2017,7,"Summer",104,30.5833333333333
"01377_MD15F0158_2018_02","MD15F0158","Mule Deer","F",2018,2,"Winter",92,26.625
"01378_MD15F0158_2018_07","MD15F0158","Mule Deer","F",2018,7,"Summer",92,30.7916666666667
"01379_MD15F0158_2019_02","MD15F0158","Mule Deer","F",2019,2,"Winter",70,26.0833333333333
"01380_MD15F0158_2019_07","MD15F0158","Mule Deer","F",2019,7,"Summer",76,28.7083333333333
"01381_MD15F0158_2020_02","MD15F0158","Mule Deer","F",2020,2,"Winter",86,28.7083333333333
"01382_MD15F0158_2020_07","MD15F0158","Mule Deer","F",2020,7,"Summer",80,30.75
"01383_MD15F0158_2021_02","MD15F0158","Mule Deer","F",2021,2,"Winter",22,25.5833333333333
"01384_MD15F0158_2021_07","MD15F0158","Mule Deer","F",2021,7,"Summer",36,27.6666666666667
"01387_MD15F0159_2018_02","MD15F0159","Mule Deer","F",2018,2,"Winter",648,27.9166666666667
"01388_MD15F0159_2018_07","MD15F0159","Mule Deer","F",2018,7,"Summer",714,30.9166666666667
"01389_MD15F0159_2019_02","MD15F0159","Mule Deer","F",2019,2,"Winter",662,27.9166666666667
"01390_MD15F0159_2019_07","MD15F0159","Mule Deer","F",2019,7,"Summer",740,30.9166666666667
"01391_MD15F0159_2020_02","MD15F0159","Mule Deer","F",2020,2,"Winter",690,28.9166666666667
"01392_MD15F0159_2020_07","MD15F0159","Mule Deer","F",2020,7,"Summer",682,30.9166666666667
"01393_MD15F0159_2021_02","MD15F0159","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01394_MD15F0159_2021_07","MD15F0159","Mule Deer","F",2021,7,"Summer",742,30.9166666666667
"01479_MD15F0175_2016_02","MD15F0175","Mule Deer","F",2016,2,"Winter",72,27.125
"01480_MD15F0175_2016_07","MD15F0175","Mule Deer","F",2016,7,"Summer",94,30.2916666666667
"01481_MD15F0175_2017_02","MD15F0175","Mule Deer","F",2017,2,"Winter",66,27.0833333333333
"01482_MD15F0175_2017_07","MD15F0175","Mule Deer","F",2017,7,"Summer",98,30.0416666666667
"01483_MD15F0175_2018_02","MD15F0175","Mule Deer","F",2018,2,"Winter",86,27.6666666666667
"01484_MD15F0175_2018_07","MD15F0175","Mule Deer","F",2018,7,"Summer",758,30.9166666666667
"01485_MD15F0175_2019_02","MD15F0175","Mule Deer","F",2019,2,"Winter",660,27.9166666666667
"01529_MD15F0187_2016_02","MD15F0187","Mule Deer","F",2016,2,"Winter",66,20.375
"01530_MD15F0187_2017_07","MD15F0187","Mule Deer","F",2017,7,"Summer",100,30.5833333333333
"01531_MD15F0187_2018_02","MD15F0187","Mule Deer","F",2018,2,"Winter",92,27.125
"01532_MD15F0187_2018_07","MD15F0187","Mule Deer","F",2018,7,"Summer",698,30.9166666666667
"01533_MD15F0187_2019_02","MD15F0187","Mule Deer","F",2019,2,"Winter",666,27.6673611111111
"01534_MD15F0187_2019_07","MD15F0187","Mule Deer","F",2019,7,"Summer",744,30.9166666666667
"01535_MD15F0187_2020_02","MD15F0187","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"01536_MD15F0187_2020_07","MD15F0187","Mule Deer","F",2020,7,"Summer",698,30.9166666666667
"01537_MD15F0187_2021_02","MD15F0187","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01538_MD15F0187_2021_07","MD15F0187","Mule Deer","F",2021,7,"Summer",722,30.9166666666667
"01567_MD15F0200_2016_02","MD15F0200","Mule Deer","F",2016,2,"Winter",108,28.1666666666667
"01568_MD15F0200_2016_07","MD15F0200","Mule Deer","F",2016,7,"Summer",44,27.125
"01569_MD15F0200_2017_02","MD15F0200","Mule Deer","F",2017,2,"Winter",102,27.625
"01570_MD15F0200_2017_07","MD15F0200","Mule Deer","F",2017,7,"Summer",70,27.4583333333333
"01571_MD15F0200_2018_02","MD15F0200","Mule Deer","F",2018,2,"Winter",102,27.125
"01572_MD15F0200_2018_07","MD15F0200","Mule Deer","F",2018,7,"Summer",728,30.9166666666667
"01573_MD15F0200_2019_02","MD15F0200","Mule Deer","F",2019,2,"Winter",640,27.9166666666667
"01593_MD15F0212_2016_02","MD15F0212","Mule Deer","F",2016,2,"Winter",110,28.7083333333333
"01594_MD15F0212_2016_07","MD15F0212","Mule Deer","F",2016,7,"Summer",64,29.7083333333333
"01595_MD15F0212_2017_02","MD15F0212","Mule Deer","F",2017,2,"Winter",110,27.5833333333333
"01596_MD15F0212_2017_07","MD15F0212","Mule Deer","F",2017,7,"Summer",82,30.5833333333333
"01597_MD15F0212_2018_02","MD15F0212","Mule Deer","F",2018,2,"Winter",108,27.125
"01598_MD15F0212_2018_07","MD15F0212","Mule Deer","F",2018,7,"Summer",48,27.625
"01599_MD15F0212_2019_02","MD15F0212","Mule Deer","F",2019,2,"Winter",106,27.625
"01600_MD15F0212_2019_07","MD15F0212","Mule Deer","F",2019,7,"Summer",64,30.25
"01601_MD15F0212_2020_02","MD15F0212","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"01602_MD15F0212_2020_07","MD15F0212","Mule Deer","F",2020,7,"Summer",628,30.9166666666667
"01603_MD15F0212_2021_02","MD15F0212","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01604_MD15F0212_2021_07","MD15F0212","Mule Deer","F",2021,7,"Summer",692,30.9166666666667
"01849_MD15F0277_2016_02","MD15F0277","Mule Deer","F",2016,2,"Winter",102,28.1666666666667
"01850_MD15F0277_2016_07","MD15F0277","Mule Deer","F",2016,7,"Summer",112,30.7916666666667
"01851_MD15F0277_2017_02","MD15F0277","Mule Deer","F",2017,2,"Winter",106,27.0833333333333
"01852_MD15F0277_2017_07","MD15F0277","Mule Deer","F",2017,7,"Summer",102,30.5833333333333
"01853_MD15F0277_2018_02","MD15F0277","Mule Deer","F",2018,2,"Winter",670,27.9166666666667
"01854_MD15F0277_2018_07","MD15F0277","Mule Deer","F",2018,7,"Summer",744,30.9166666666667
"01855_MD15F0277_2019_02","MD15F0277","Mule Deer","F",2019,2,"Winter",670,27.9166666666667
"01856_MD15F0277_2019_07","MD15F0277","Mule Deer","F",2019,7,"Summer",742,30.9166666666667
"01857_MD15F0277_2020_02","MD15F0277","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"01858_MD15F0277_2020_07","MD15F0277","Mule Deer","F",2020,7,"Summer",682,30.9166666666667
"01859_MD15F0277_2021_02","MD15F0277","Mule Deer","F",2021,2,"Winter",670,27.9166666666667
"01860_MD15F0277_2021_07","MD15F0277","Mule Deer","F",2021,7,"Summer",744,30.9166666666667
"01890_MD15F0289_2016_02","MD15F0289","Mule Deer","F",2016,2,"Winter",102,28.7083333333333
"01891_MD15F0289_2016_07","MD15F0289","Mule Deer","F",2016,7,"Summer",114,30.25
"01892_MD15F0289_2017_02","MD15F0289","Mule Deer","F",2017,2,"Winter",106,27.5833333333333
"01893_MD15F0289_2017_07","MD15F0289","Mule Deer","F",2017,7,"Summer",120,30.5833333333333
"01894_MD15F0289_2018_02","MD15F0289","Mule Deer","F",2018,2,"Winter",108,27.125
"01895_MD15F0289_2018_07","MD15F0289","Mule Deer","F",2018,7,"Summer",118,30.25
"01896_MD15F0289_2019_02","MD15F0289","Mule Deer","F",2019,2,"Winter",94,27.625
"01897_MD15F0289_2019_07","MD15F0289","Mule Deer","F",2019,7,"Summer",104,30.7916666666667
"01898_MD15F0289_2020_02","MD15F0289","Mule Deer","F",2020,2,"Winter",108,28.7083333333333
"01899_MD15F0289_2020_07","MD15F0289","Mule Deer","F",2020,7,"Summer",114,30.75
"01900_MD15F0289_2021_02","MD15F0289","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"01947_MD15F0303_2016_02","MD15F0303","Mule Deer","F",2016,2,"Winter",114,28.7083333333333
"01948_MD15F0303_2016_07","MD15F0303","Mule Deer","F",2016,7,"Summer",96,30.7916666666667
"01949_MD15F0303_2017_02","MD15F0303","Mule Deer","F",2017,2,"Winter",106,27.625
"01950_MD15F0303_2017_07","MD15F0303","Mule Deer","F",2017,7,"Summer",94,30.0833333333333
"01951_MD15F0303_2018_02","MD15F0303","Mule Deer","F",2018,2,"Winter",104,27.6666666666667
"01952_MD15F0303_2018_07","MD15F0303","Mule Deer","F",2018,7,"Summer",66,27.6666666666667
"01953_MD15F0303_2019_02","MD15F0303","Mule Deer","F",2019,2,"Winter",94,27.6666666666667
"01954_MD15F0303_2019_07","MD15F0303","Mule Deer","F",2019,7,"Summer",76,28.6666666666667
"01955_MD15F0303_2020_02","MD15F0303","Mule Deer","F",2020,2,"Winter",104,28.1666666666667
"01956_MD15F0303_2020_07","MD15F0303","Mule Deer","F",2020,7,"Summer",62,29.1666666666667
"01957_MD15F0303_2021_02","MD15F0303","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"01958_MD15F0303_2021_07","MD15F0303","Mule Deer","F",2021,7,"Summer",744,30.9166666666667
"01962_MD15F0305_2016_02","MD15F0305","Mule Deer","F",2016,2,"Winter",112,28.7083333333333
"01963_MD15F0305_2016_07","MD15F0305","Mule Deer","F",2016,7,"Summer",88,30.7916666666667
"01964_MD15F0305_2017_02","MD15F0305","Mule Deer","F",2017,2,"Winter",106,27.625
"01965_MD15F0305_2017_07","MD15F0305","Mule Deer","F",2017,7,"Summer",80,30.0833333333333
"01966_MD15F0305_2018_02","MD15F0305","Mule Deer","F",2018,2,"Winter",110,27.6666666666667
"01967_MD15F0305_2018_07","MD15F0305","Mule Deer","F",2018,7,"Summer",94,30.7916666666667
"01968_MD15F0305_2019_02","MD15F0305","Mule Deer","F",2019,2,"Winter",96,27.125
"01969_MD15F0305_2019_07","MD15F0305","Mule Deer","F",2019,7,"Summer",64,30.2916666666667
"01970_MD15F0305_2020_02","MD15F0305","Mule Deer","F",2020,2,"Winter",112,28.7083333333333
"01971_MD15F0305_2020_07","MD15F0305","Mule Deer","F",2020,7,"Summer",76,30.25
"01972_MD15F0305_2021_02","MD15F0305","Mule Deer","F",2021,2,"Winter",104,27.125
"01973_MD15F0305_2021_07","MD15F0305","Mule Deer","F",2021,7,"Summer",66,29.75
"01976_MD15F0306_2016_02","MD15F0306","Mule Deer","F",2016,2,"Winter",108,28.7083333333333
"01977_MD15F0306_2016_07","MD15F0306","Mule Deer","F",2016,7,"Summer",112,30.7916666666667
"01978_MD15F0306_2017_02","MD15F0306","Mule Deer","F",2017,2,"Winter",40,27.0833333333333
"01979_MD15F0306_2018_02","MD15F0306","Mule Deer","F",2018,2,"Winter",50,21.9166666666667
"01980_MD15F0306_2019_02","MD15F0306","Mule Deer","F",2019,2,"Winter",670,27.9166666666667
"01981_MD15F0306_2019_07","MD15F0306","Mule Deer","F",2019,7,"Summer",732,30.9166666666667
"01982_MD15F0306_2020_02","MD15F0306","Mule Deer","F",2020,2,"Winter",694,28.9166666666667
"01983_MD15F0306_2020_07","MD15F0306","Mule Deer","F",2020,7,"Summer",672,30.9166666666667
"01984_MD15F0306_2021_02","MD15F0306","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"01985_MD15F0306_2021_07","MD15F0306","Mule Deer","F",2021,7,"Summer",734,30.9166666666667
"01988_MD15F0307_2016_02","MD15F0307","Mule Deer","F",2016,2,"Winter",98,28.7083333333333
"01989_MD15F0307_2016_07","MD15F0307","Mule Deer","F",2016,7,"Summer",84,30.7916666666667
"01990_MD15F0307_2017_02","MD15F0307","Mule Deer","F",2017,2,"Winter",94,26.5416666666667
"01991_MD15F0307_2017_07","MD15F0307","Mule Deer","F",2017,7,"Summer",50,30.0833333333333
"01992_MD15F0307_2018_02","MD15F0307","Mule Deer","F",2018,2,"Winter",652,27.9166666666667
"01993_MD15F0307_2018_07","MD15F0307","Mule Deer","F",2018,7,"Summer",736,30.8333333333333
"01994_MD15F0307_2019_02","MD15F0307","Mule Deer","F",2019,2,"Winter",642,27.9166666666667
"01995_MD15F0307_2019_07","MD15F0307","Mule Deer","F",2019,7,"Summer",736,30.9166666666667
"01996_MD15F0307_2020_02","MD15F0307","Mule Deer","F",2020,2,"Winter",692,28.9166666666667
"01997_MD15F0307_2020_07","MD15F0307","Mule Deer","F",2020,7,"Summer",662,30.9166666666667
"01998_MD15F0307_2021_02","MD15F0307","Mule Deer","F",2021,2,"Winter",634,27.9166666666667
"01999_MD15F0307_2021_07","MD15F0307","Mule Deer","F",2021,7,"Summer",712,30.9166666666667
"02077_MD15F0329_2016_02","MD15F0329","Mule Deer","F",2016,2,"Winter",108,28.7083333333333
"02078_MD15F0329_2016_07","MD15F0329","Mule Deer","F",2016,7,"Summer",88,30.25
"02079_MD15F0329_2017_02","MD15F0329","Mule Deer","F",2017,2,"Winter",106,27.5833333333333
"02080_MD15F0329_2017_07","MD15F0329","Mule Deer","F",2017,7,"Summer",90,30.5833333333333
"02081_MD15F0329_2018_02","MD15F0329","Mule Deer","F",2018,2,"Winter",106,27.625
"02082_MD15F0329_2018_07","MD15F0329","Mule Deer","F",2018,7,"Summer",712,30.9166666666667
"02083_MD15F0329_2019_02","MD15F0329","Mule Deer","F",2019,2,"Winter",670,27.9166666666667
"02084_MD15F0329_2019_07","MD15F0329","Mule Deer","F",2019,7,"Summer",714,30.9166666666667
"02085_MD15F0329_2020_02","MD15F0329","Mule Deer","F",2020,2,"Winter",692,28.9166666666667
"02086_MD15F0329_2020_07","MD15F0329","Mule Deer","F",2020,7,"Summer",662,30.9166666666667
"02087_MD15F0329_2021_02","MD15F0329","Mule Deer","F",2021,2,"Winter",672,27.9166666666667
"02088_MD15F0329_2021_07","MD15F0329","Mule Deer","F",2021,7,"Summer",700,30.9166666666667
"02936_MD16F0144_2016_07","MD16F0144","Mule Deer","F",2016,7,"Summer",68,28.7083333333333
"02937_MD16F0144_2017_02","MD16F0144","Mule Deer","F",2017,2,"Winter",108,27.0833333333333
"03442_MD16F0353_2017_02","MD16F0353","Mule Deer","F",2017,2,"Winter",104,27.0833333333333
"03443_MD16F0353_2017_07","MD16F0353","Mule Deer","F",2017,7,"Summer",106,30.5833333333333
"03444_MD16F0353_2018_02","MD16F0353","Mule Deer","F",2018,2,"Winter",104,26.625
"03445_MD16F0353_2018_07","MD16F0353","Mule Deer","F",2018,7,"Summer",118,30.25
"03446_MD16F0353_2019_02","MD16F0353","Mule Deer","F",2019,2,"Winter",64,27
"03447_MD16F0353_2019_07","MD16F0353","Mule Deer","F",2019,7,"Summer",62,30
"02699_MD16F0089_2017_02","MD16F0089","Mule Deer","F",2017,2,"Winter",94,27.625
"02700_MD16F0089_2017_07","MD16F0089","Mule Deer","F",2017,7,"Summer",82,29.5416666666667
"02701_MD16F0089_2018_02","MD16F0089","Mule Deer","F",2018,2,"Winter",98,27.6666666666667
"02702_MD16F0089_2018_07","MD16F0089","Mule Deer","F",2018,7,"Summer",90,30.2916666666667
"02487_MD16F0051_2017_02","MD16F0051","Mule Deer","F",2017,2,"Winter",54,26.5416666666667
"02488_MD16F0051_2017_07","MD16F0051","Mule Deer","F",2017,7,"Summer",34,28.5
"02489_MD16F0051_2018_02","MD16F0051","Mule Deer","F",2018,2,"Winter",80,27.125
"02490_MD16F0051_2018_07","MD16F0051","Mule Deer","F",2018,7,"Summer",36,30.7916666666667
"02491_MD16F0051_2019_02","MD16F0051","Mule Deer","F",2019,2,"Winter",640,27.9166666666667
"02492_MD16F0051_2019_07","MD16F0051","Mule Deer","F",2019,7,"Summer",718,30.9166666666667
"02493_MD16F0051_2020_02","MD16F0051","Mule Deer","F",2020,2,"Winter",668,28.9166666666667
"02494_MD16F0051_2020_07","MD16F0051","Mule Deer","F",2020,7,"Summer",634,28.9159722222222
"02495_MD16F0052_2017_02","MD16F0052","Mule Deer","F",2017,2,"Winter",104,27.625
"02496_MD16F0052_2017_07","MD16F0052","Mule Deer","F",2017,7,"Summer",56,30.5833333333333
"02497_MD16F0052_2018_02","MD16F0052","Mule Deer","F",2018,2,"Winter",90,27.6666666666667
"02498_MD16F0052_2018_07","MD16F0052","Mule Deer","F",2018,7,"Summer",54,28.6666666666667
"02499_MD16F0052_2019_02","MD16F0052","Mule Deer","F",2019,2,"Winter",662,27.9166666666667
"02500_MD16F0052_2019_07","MD16F0052","Mule Deer","F",2019,7,"Summer",736,30.9166666666667
